pais,country_code,anio,co2_MtCO2,poblacion,pbi_per_capita,co2_per_capita,electricity_TWh,energy_Mtoe,share_renewables,share_wind_solar,co2_per_pbi,co2_per_energy
Nigeria,NGA,2011,61.102043294000005,162805071.0,2520.4041657937805,0.37530798591648296,27.034,138.723132624,21.761486,0.0,0.14890785811659013,0.4404603769986446
Nigeria,NGA,2012,62.807047672,167228767.0,2746.991788583833,0.3755756189483835,28.706,140.07380195200003,19.713649,0.0,0.13672251242585814,0.44838539967325575
Nigeria,NGA,2013,82.252142975,171765769.0,2998.072842641175,0.47886225208819105,28.883,142.756654749,18.439913,0.0,0.1597233547088648,0.5761702886609296
Nigeria,NGA,2014,90.106096981,176404902.0,3222.6935372558733,0.5107913440013134,30.39,146.391360272,17.591313,0.0,0.15849826801596925,0.6155151288544617
Nigeria,NGA,2015,85.152995213,181137448.0,2730.4303237014983,0.4701015508013561,31.426000000000002,144.884635281,18.195125,0.0,0.1721712312966348,0.5877296446779742
Nigeria,NGA,2016,88.28784038500001,185960289.0,2175.9996702185845,0.4747671713125806,30.897000000000002,149.79483306199998,18.079425,0.0,0.21818347576536584,0.5893917605853449
Nigeria,NGA,2017,94.819183222,190873311.0,1968.559588305438,0.4967650151047047,30.792483557,152.835053934,18.091822,0.0,0.2523494935361985,0.6204020660269898
Nigeria,NGA,2018,99.377360971,195874740.0,2028.1819701759794,0.5073515909759472,33.309560022999996,155.546390159,16.724692,0.0,0.2501509225683166,0.6388921071676184
Portugal,PRT,1990,39.659889171,9983218.0,7885.394019192242,3.972655828110736,28.501,17.198645745,35.079471,0.021052,0.5037992798383567,2.3059890737344797
Portugal,PRT,1991,41.101441378000004,9960235.0,8959.86720805384,4.1265533773048535,29.872,17.331995900000003,33.446036,0.023433,0.460559658026581,2.3714199804305283
Portugal,PRT,1992,45.050376222,9952494.0,10811.630636570999,4.5265414098214976,30.088,18.60146982,19.828503,0.033236,0.41867333078418306,2.4218718551779475
Portugal,PRT,1993,43.711710709,9964675.0,9535.594849108676,4.386666971978514,31.206,18.27225004,30.936358,0.051272,0.4600307627781134,2.3922456519208186
Portugal,PRT,1994,44.329769263,9991525.0,9978.301936978545,4.436737060959163,31.382,18.852170125,37.241094,0.162514,0.4446384854838957,2.3514411852359625
Portugal,PRT,1995,48.507125192000004,10026176.0,11782.521478967843,4.838048443594048,33.265,20.08983912,28.561551,0.177364,0.41061231691621447,2.4145103851881915
Portugal,PRT,1996,46.552710508,10063945.0,12185.063893053364,4.625692062903761,34.521,19.931005655,46.024159,0.205672,0.3796198447133988,2.3356930058529954
Portugal,PRT,1997,48.779755961000006,10108977.0,11578.441514986182,4.825389944106115,34.208,20.912680244,41.808934,0.263096,0.41675642942623387,2.332544436765597
Portugal,PRT,1998,53.547081288,10160196.0,12202.691406770378,5.270280345772857,38.984,22.738916796,36.486764,0.379643,0.43189491318683726,2.3548650873914743
Portugal,PRT,1999,60.320141524,10217828.0,12474.818082011938,5.903421111022813,43.287,24.411037122000003,20.779911,0.471273,0.4732270300226061,2.471019204245016
Portugal,PRT,2000,59.819830977,10289898.0,11502.39681264278,5.8134522788272545,43.764,24.583212679,30.298876,0.568961,0.5054122522044656,2.433360999561322
Portugal,PRT,2001,59.362276899,10362722.0,11729.146162981122,5.728444408621596,46.509,24.777544749,34.578254,0.778344,0.48839398273519635,2.3958094920359616
Portugal,PRT,2002,63.266580955,10419631.0,12882.288973030783,6.071863864948769,46.107,25.808873672,22.100766,0.997679,0.4713342386326129,2.4513499410723143
Portugal,PRT,2003,58.783398956,10458821.0,15772.733395054154,5.620461326950714,46.852000000000004,25.089347026,38.49142,1.25715,0.35634034927092084,2.3429624890230496
Portugal,PRT,2004,60.085854826,10483861.0,18045.588099483284,5.731271601750539,45.105000000000004,25.792216661999998,27.917082,2.001995,0.3175996021938818,2.329611898558733
Portugal,PRT,2005,63.068459144,10503330.0,18784.948499214883,6.004615597529545,46.575,26.430081936,18.565754,3.965647,0.31965036251126844,2.3862377459411293
Portugal,PRT,2006,57.779231545,10522288.0,19821.444626863202,5.491128122039617,49.041000000000004,25.113955449000002,33.007076,6.147917,0.27702966284292485,2.3006822506448574
Portugal,PRT,2007,56.27866,10542964.0,22780.05845055134,5.338030178230714,47.253,25.290201594,35.077138,9.019533,0.23432908171934555,2.2253148038705985
Portugal,PRT,2008,54.34213196,10558177.0,24815.60883566217,5.146923750189072,45.974000000000004,24.639006434,32.933832,13.029103,0.2074067085870768,2.2055326015505194
Portugal,PRT,2009,53.83317186200001,10568247.0,23063.97161413018,5.0938601134133235,50.207,24.310328799,37.875197,15.776685,0.22085789033370826,2.2144156217341835
Portugal,PRT,2010,48.495646251,10573100.0,22538.65407734817,4.586700802129933,54.09,23.451612237000003,53.155851,17.72971,0.20350375787255484,2.0679024435892557
Portugal,PRT,2011,47.972285202,10557560.0,23196.183750075903,4.543879949723231,52.463,22.80169977,47.061739,18.395822,0.195889116877183,2.1038907487553504
Portugal,PRT,2012,46.54151563,10514844.0,20577.402637589916,4.426267820045642,46.614000000000004,21.410139038,43.780838,23.164714,0.2151033295115646,2.1738072577387433
Portugal,PRT,2013,45.073683345999996,10457295.0,21618.735338966253,4.310262199354613,51.672000000000004,21.516548279,59.237111,24.558755,0.19937624156884273,2.0948380177684727
Portugal,PRT,2014,44.192509244,10401062.0,22077.536132521913,4.248845862470582,52.802,21.192530559999998,61.366994,24.512329,0.19245108860728824,2.0852870363396567
Portugal,PRT,2015,48.307499908,10358076.0,19252.63495360418,4.663752216917505,52.419000000000004,22.035553379,48.66556,24.05044,0.24223968449806552,2.1922526326948204
Portugal,PRT,2016,48.503852551,10325452.0,19977.3984908279,4.697504046408816,60.28,22.127635364000003,55.487724,22.342402,0.23514092931397204,2.19200342707708
Portugal,PRT,2017,52.678349131000004,10300300.0,21291.43099071171,5.114253869401862,59.432689452,23.094627562000003,40.991163,22.640747,0.2402024491276764,2.2809785085115286
Portugal,PRT,2018,50.193824826,10281762.0,23145.73495625951,4.881831034991862,59.770921747,22.395704592999998,52.175637,23.370864,0.21091708879486776,2.2412255268668164
Russia,RUS,1990,2193.068197991,148292000.0,3485.11230559947,14.788850362737033,1082.152,881.628749287,15.338141,0.002587,4.243435810942461,2.4875189242236044
Russia,RUS,1991,2199.361050164,148624000.0,3485.05600012759,14.798155413419098,1068.163,872.4748573730001,15.69414,0.002715,4.2461743549823385,2.520830292790581
Russia,RUS,1992,2045.96923715,148689000.0,3095.6597791412,13.760057819677314,1008.45,799.8767699609999,17.046557,0.002876,4.44495157781668,2.5578555522368234
Russia,RUS,1993,1860.724769824,148520000.0,2929.46211857553,12.528445797360625,956.587,756.284694454,18.225629,0.002927,4.276705173252987,2.460349632180975
Russia,RUS,1994,1634.697728951,148336000.0,2663.3945990755,11.020236011157102,875.914,659.352798644,20.101517,0.003539,4.137665524658785,2.479245909493154
Russia,RUS,1995,1594.406681031,148375726.0,2665.78096295114,10.74573802611756,860.027,638.587269009,20.51924,0.003488,4.030990608553804,2.4967717936270493
Russia,RUS,1996,1574.697993878,148160042.0,2643.93074851111,10.628358176882806,847.183,633.9654323020001,18.225342,0.003305,4.019907927947057,2.4838862083695856
Russia,RUS,1997,1482.279013573,147915307.0,2737.57302340505,10.021133333908438,834.1320000000001,605.7244678970001,18.893772,0.003477,3.660590328817583,2.447117612268971
Russia,RUS,1998,1463.645657478,147670692.0,1834.86298596367,9.911551423338626,827.158,591.392052134,19.285795,0.003627,5.401793757441283,2.4749160090950313
Russia,RUS,1999,1505.28956822,147214392.0,1330.76070681278,10.225152227100187,846.226,608.3798555750001,19.076582,0.003545,7.68368961809054,2.474259386509931
Russia,RUS,2000,1524.757717989,146596557.0,1771.59782952435,10.401047263265534,877.766,618.638580079,18.849785,0.006836,5.870997971395164,2.464698722466175
Russia,RUS,2001,1531.230335663,145976083.0,2100.35825266321,10.489597365501307,891.284,625.334521819,19.74309,0.010547,4.994194372412763,2.448657929853115
Russia,RUS,2002,1514.461893079,145306046.0,2377.53695684392,10.422566264579245,891.285,622.404912272,18.4418,0.018176,4.383766247913456,2.433242192049342
Russia,RUS,2003,1555.1459310359999,144648257.0,2975.13277835871,10.75122482143701,916.2860000000001,644.640346725,17.253892,0.036342,3.613695798601679,2.4124241353131075
Russia,RUS,2004,1553.001097754,144067054.0,4102.37229354976,10.779710243495366,931.865,646.688488241,19.126698,0.043998,2.6276772248205056,2.401467052518873
Russia,RUS,2005,1550.816715194,143518523.0,5323.47387656258,10.805690323290186,953.086,651.021528194,18.367912,0.043753,2.029819357405681,2.3821281601794695
Russia,RUS,2006,1611.725161997,143049528.0,6920.194397836,11.266903040721672,995.794,669.924733383,17.653651,0.046998,1.6281194418822864,2.4058302099969895
Russia,RUS,2007,1591.586024316,142805088.0,9101.25670609495,11.145163289392041,1015.333,671.8061907790001,17.677747,0.048457,1.2245741054560435,2.3691148521130168
Russia,RUS,2008,1611.929929281,142742350.0,11635.2742379959,11.29258366056745,1040.3790000000001,687.455889067,16.071547,0.045176,0.9705472711326935,2.3447757956785793
Russia,RUS,2009,1512.385152821,142785342.0,8562.81369694433,10.59201968239149,991.98,646.2207526679999,17.804694,0.047178,1.2369788783529518,2.3403537360521716
Russia,RUS,2010,1609.7977998560002,142849449.0,10674.9972024225,11.2691915238399,1038.03,687.553965631,16.275252,0.049035,1.0556622461018124,2.3413402879272387
Russia,RUS,2011,1682.598581608,142960868.0,14351.2120537731,11.769644414917792,1054.765,721.024897095,15.943836,0.049964,0.8201150098554509,2.33362063971323
Russia,RUS,2012,1666.069002073,143201676.0,15434.5747807082,11.634423902084778,1070.734,739.077575844,15.675789,0.045016,0.7537897264670186,2.254254568839285
Russia,RUS,2013,1610.846697492,143506911.0,16007.089993444,11.224871933115471,1059.092,719.172949742,17.292171,0.042395,0.701243757467024,2.239859964240707
Russia,RUS,2014,1598.721772439,143819666.0,14100.7291028658,11.116155508517172,1064.207,723.743381861,16.715169,0.06681,0.7883390587411505,2.208962199181872
Russia,RUS,2015,1606.2153527589999,144096870.0,9313.78754166624,11.146774754781278,1067.544,709.19568458,16.007209,0.088053,1.196803631703533,2.2648408439064784
Russia,RUS,2016,1582.761904556,144342396.0,8745.37511648808,10.965329303221488,1090.973,731.731684787,17.207392,0.096794,1.253843220806849,2.163035901632067
Russia,RUS,2017,1689.052770504,144496740.0,10750.5871197198,11.689210223732383,1109.9005929,773.12283131,16.975838,0.10073,1.0873090086671515,2.1847146431337743
Russia,RUS,2018,1754.591228376,144478050.0,11288.8724435206,12.144344614119584,1127.840537024,800.053484006,17.180802,0.123083,1.0757801255066881,2.193092416260063
South Korea,KOR,1990,243.98942070200002,42869283.0,6516.305759389567,5.691474259133282,105.371,93.971125207,6.037714,0.000949,0.8734203810084024,2.596429702895853
South Korea,KOR,1991,268.259845363,43295704.0,7523.477001618435,6.195992225071568,114.82000000000001,100.846878996,4.39993,0.000871,0.8235543517629813,2.660070872135173
South Korea,KOR,1992,290.3847226,43747962.0,8001.540991862494,6.637674289833203,126.17,111.41578019,3.855909,0.001585,0.8295494951014646,2.606315928540822
South Korea,KOR,1993,317.39731245999997,44194628.0,8740.945602572405,7.1818075368798215,144.814,124.98370733600001,4.149461,0.002072,0.8216282154606089,2.5395095026804153
South Korea,KOR,1994,342.665074049,44641540.0,10205.807465992502,7.675924129163107,163.516,132.886216179,2.508011,0.001835,0.7521133584716937,2.5786351955978963
South Korea,KOR,1995,371.43179262800004,45092991.0,12332.97935177452,8.237018312402476,183.857,145.707925794,3.116553,0.001088,0.6678855187750964,2.5491529757490716
South Korea,KOR,1996,394.31108839300003,45524681.0,13137.9080701614,8.661479437780136,205.382,158.16628567,2.730035,0.001461,0.6592738654833447,2.4930160477795837
South Korea,KOR,1997,416.725428093,45953580.0,12131.8747042592,9.068399634870667,224.704,172.317036367,2.440989,0.00178,0.7474854345212597,2.4183646427475702
South Korea,KOR,1998,359.35955593799997,46286503.0,8085.323528383277,7.763808727092647,217.889,157.59943589600002,2.828504,0.002754,0.9602347636230062,2.2802083896743235
South Korea,KOR,1999,393.37218116400004,46616677.0,10409.326888243304,8.438443202719062,237.50300000000001,174.495951749,2.595336,0.004632,0.8106617549161383,2.2543341391084986
South Korea,KOR,2000,434.884295382,47008111.0,11947.579128206073,9.251260817138558,290.12600000000003,190.05797569,1.968455,0.007583,0.7743209496975002,2.288166512366372
South Korea,KOR,2001,451.97509806500005,47370164.0,11252.907554078276,9.541345435599506,310.958,193.34429424200002,1.954926,0.00611,0.8479004550376434,2.337669698694516
South Korea,KOR,2002,455.35473066000003,47644736.0,12782.52553466694,9.557293604481302,331.882,201.452167679,1.660831,0.006629,0.7476842959211288,2.260361533491047
South Korea,KOR,2003,469.235389706,47892330.0,14209.388519255654,9.797714784517687,345.192,205.799924006,2.063779,0.00956,0.6895240264027162,2.2800561855033514
South Korea,KOR,2004,479.424696471,48082519.0,15907.665834035204,9.970873124825262,368.16200000000003,212.11028407600003,1.67888,0.015482,0.626796742454327,2.2602614416339195
South Korea,KOR,2005,478.808509259,48184561.0,18639.52220538417,9.936969421782218,389.39,213.88101602400002,1.429929,0.037238,0.5331128830604813,2.2386676394190683
South Korea,KOR,2006,488.77843268500004,48438292.0,20888.380150532623,10.09074458457371,404.021,217.705259113,1.427896,0.068561,0.483079325053188,2.2451383796442848
South Korea,KOR,2007,517.849201516,48683638.0,23060.7078836716,10.637027609070628,427.31600000000003,226.75161470400002,1.396625,0.106245,0.46126197264752217,2.2837729389137835
South Korea,KOR,2008,530.51357072,49054708.0,20430.639460080725,10.814733026644456,446.42900000000003,231.96780077100001,1.538655,0.165984,0.5293389395753022,2.2870138396652995
South Korea,KOR,2009,535.742724992,49307835.0,18291.919597863318,10.865265631557339,454.504,234.330776601,1.653451,0.294827,0.5939926410362372,2.2862670143590256
South Korea,KOR,2010,594.3068782290001,49554112.0,22086.95291932011,11.993089054426,499.50800000000004,255.591965802,1.796968,0.357552,0.5429942780353052,2.325217368880026
South Korea,KOR,2011,626.319480849,49936638.0,24079.788523885956,12.542283700576718,523.2860000000001,266.510247572,2.047064,0.396533,0.5208635320088212,2.350076541352484
South Korea,KOR,2012,629.881279122,50199853.0,24358.782175822605,12.547472581682658,534.618,270.53053113000004,2.015645,0.450789,0.515110833173618,2.3283186429679485
South Korea,KOR,2013,628.565321733,50428893.0,25890.01866989056,12.464388653802098,541.996,271.506644026,2.377877,0.704249,0.4814360627826765,2.315101068660432
South Korea,KOR,2014,624.60141122,50746659.0,27811.366383770037,12.308227251374323,550.934,276.824883398,2.472347,0.932598,0.4425610407461703,2.256305154193782
South Korea,KOR,2015,638.750880993,51014947.0,27105.076226264027,12.520857485022969,552.697,283.010638404,2.585865,1.249147,0.46193773374784397,2.2569854073159537
South Korea,KOR,2016,656.141542714,51245707.0,27608.247428711602,12.803834333166678,562.6030000000001,293.352633313,3.496426,1.501236,0.46376845782145315,2.2366990038705845
South Korea,KOR,2017,683.119540639,51466201.0,29742.83886134708,13.273168164073349,576.228743915,301.561679772,4.130968,1.899441,0.4462643336081401,2.2652730318901337
South Korea,KOR,2018,703.989040008,51635256.0,31362.751472940006,13.633883019927316,593.346026151,306.774405911,4.424974,2.181469,0.434715781607705,2.2948102137706954
United Kingdom,GBR,1990,553.079202107,57247586.0,19095.46699846078,9.66117946190779,319.737,205.598210142,2.437316,0.002815,0.5059409891722756,2.6900973589459083
United Kingdom,GBR,1991,563.2951932459999,57424897.0,19900.726650506862,9.809250389182237,322.875,212.735973801,2.120325,0.003407,0.49290915660772616,2.6478605530671753
United Kingdom,GBR,1992,557.051620773,57580402.0,20487.170785287846,9.674326705343253,321.043,212.29219252400003,2.523649,0.012459,0.4722138945749667,2.623985433237373
United Kingdom,GBR,1993,540.553300722,57718614.0,18389.019567509866,9.365320184611502,323.10200000000003,214.46547371900002,2.214471,0.067471,0.5092887171189029,2.5204677067519565
United Kingdom,GBR,1994,533.0644076809999,57865745.0,19709.238098365302,9.212089253858219,326.487,221.267202963,2.578357,0.104751,0.4673995619659329,2.4091433368466193
United Kingdom,GBR,1995,523.119088594,58019030.0,23024.5558303071,9.016336339887102,334.041,216.556629009,2.521547,0.117051,0.3915965374680082,2.4156226063726702
United Kingdom,GBR,1996,544.689615086,58166950.0,24230.431480623556,9.3642457630321,350.869,225.592610599,2.063733,0.139083,0.3864663231655798,2.414483407234503
United Kingdom,GBR,1997,522.405659359,58316954.0,26641.019646247532,8.958040904519807,350.666,218.963943293,2.404567,0.190209,0.3362499267471384,2.385806774862282
United Kingdom,GBR,1998,526.915760843,58487141.0,28068.838492336046,9.009087328153038,362.70300000000003,220.999013449,2.832345,0.241796,0.32096402316800143,2.3842448553038293
United Kingdom,GBR,1999,524.8825818949999,58682466.0,28428.773023794736,8.944453389109448,368.152,221.59963860899998,3.400226,0.231155,0.3146267825777422,2.368607571698822
United Kingdom,GBR,2000,533.382010688,58892514.0,27987.75116111156,9.056872842752137,377.069,222.662589518,3.358537,0.251413,0.32360130653642827,2.395472054118375
United Kingdom,GBR,2001,543.29569285,59119673.0,27500.14577614001,9.189761466542619,384.79,223.56033676100003,3.111048,0.251306,0.3341713728119923,2.4301971482124625
United Kingdom,GBR,2002,528.5783831240001,59370479.0,29863.589066377182,8.903050674797488,387.247,220.45065109,3.558194,0.325115,0.2981239346352128,2.3977174960041534
United Kingdom,GBR,2003,543.0272432959999,59647577.0,34265.12759662801,9.10392794825513,398.19800000000004,224.299682345,3.353106,0.323457,0.26569076454135365,2.4209898008716677
United Kingdom,GBR,2004,542.8893538460001,59987905.0,40068.31145017643,9.04998022261321,393.927,221.51275953,4.261196,0.492223,0.22586377850902326,2.450826557340934
United Kingdom,GBR,2005,541.146854997,60401206.0,41803.89137504066,8.959206129046496,398.356,222.61358759,4.987499,0.731004,0.21431512317046306,2.4308797178798476
United Kingdom,GBR,2006,541.945536818,60846820.0,44326.91460175311,8.906719148478098,397.283,218.819371288,5.527294,1.066242,0.2009325311382228,2.476679891858003
United Kingdom,GBR,2007,530.8198039929999,61322463.0,50293.44054655507,8.656204888459877,396.83,210.89871767000002,5.934027,1.332561,0.17211399328401678,2.5169418280844678
United Kingdom,GBR,2008,515.0534075200001,61806995.0,46985.567971811,8.333254310778255,388.919,208.21245523,6.668741,1.835601,0.1773577434623711,2.4736916288271567
United Kingdom,GBR,2009,466.982473402,62276270.0,38454.226500390396,7.498562026948628,376.75600000000003,195.865837402,7.67871,2.468972,0.19499968428366388,2.3841956289883943
United Kingdom,GBR,2010,484.107171471,62766365.0,39079.84260558129,7.712843837157051,382.071,203.19420340200003,7.677107,2.703163,0.19736117964957006,2.382485146553324
United Kingdom,GBR,2011,446.923405959,63258918.0,41652.55708501526,7.064986567727889,367.984,188.580497996,10.358874,4.404539,0.1696171150622961,2.3699343819130214
United Kingdom,GBR,2012,468.624091754,63700300.0,42018.72546355334,7.356701487339934,363.879,193.629829382,12.151292,5.827487,0.1750815001212036,2.4202060873042517
United Kingdom,GBR,2013,456.092653578,64128226.0,42938.42517604908,7.112198200804744,358.29,190.889370069,15.66301,8.488096,0.1656371460211798,2.389303571032468
United Kingdom,GBR,2014,417.331402853,64613160.0,46967.668135209235,6.458922653728745,338.1,179.833015587,19.936705,10.652174,0.13751848686920065,2.3206606500523397
United Kingdom,GBR,2015,401.51003724500003,65128861.0,44472.151701446135,6.16485581169614,338.92400000000004,181.43560873,25.416908,14.122635,0.13862283644565984,2.212961612416996
United Kingdom,GBR,2016,378.07749165600006,65595565.0,40539.91960691621,5.763766066440621,339.399,178.699973551,25.393416,14.080183,0.142175073910539,2.1157109547534367
United Kingdom,GBR,2017,369.990562099,66058859.0,39932.060292384536,5.60092268773519,338.746221605,177.240252039,30.141155,18.211059,0.14026129998615033,2.087508666020104
United Kingdom,GBR,2018,361.758886379,66488991.0,42491.36443509728,5.4408839860271,334.01235822,175.676069447,33.984161,21.020348,0.1280468174736466,2.0592382759800967
United States,USA,1990,4851.114432628,249623000.0,23888.60000881329,19.43376384639236,3218.621,1909.920241429,11.963167,0.61343,0.8135162311404857,2.5399565528445325
United States,USA,1991,4803.235019899001,252981000.0,24342.25890481894,18.986544522707245,3275.84,1925.372728432,11.328148,0.613583,0.7799828519180096,2.494703985867036
United States,USA,1992,4882.727938362,256514000.0,25418.990776331895,19.034937423930074,3291.109,1963.7973160000001,10.477562,0.633039,0.7488470959143613,2.486370614003833
United States,USA,1993,5006.268409970001,259919000.0,26387.293733817074,19.26087900449756,3411.28,1998.2909728079999,11.002849,0.636946,0.729930064022195,2.5052749965312553
United States,USA,1994,5079.1963524230005,263126000.0,27694.853416234047,19.30328569743393,3473.435,2035.753685026,10.308614,0.627333,0.6969990202626896,2.4949955339799033
United States,USA,1995,5132.029372292,266278000.0,28690.875701334695,19.273200836313926,3582.114,2062.607248124,11.392239,0.529436,0.671753662625827,2.488127284998017
United States,USA,1996,5301.055822771,269394000.0,29967.712718174866,19.67770560135341,3677.022,2108.27516568,12.201314,0.545605,0.6566302135370927,2.5144041485026953
United States,USA,1997,5548.034406196,272657000.0,31459.139002482974,20.348035833285042,3697.728,2129.732696514,11.591929,0.515398,0.646808414930842,2.605037906999861
United States,USA,1998,5611.047384385,275854000.0,32853.67698492681,20.34064173216629,3830.489,2156.345767451,10.221776,0.503252,0.6191283167938411,2.6021093041204506
United States,USA,1999,5664.8236673149995,279040000.0,34513.56150372706,20.30111692701763,3897.518,2206.036953113,9.626331,0.544141,0.588206955252223,2.5678734253844704
United States,USA,2000,5809.10331845,282162411.0,36334.908777058896,20.58780011789026,4052.667,2268.990241358,8.812616,0.517684,0.5666121317163997,2.5602152061144294
United States,USA,2001,5753.810016016,284968955.0,37133.242808852636,20.191006476533556,3865.3070000000002,2226.4621477660003,7.422489,0.564949,0.5437447674707252,2.5842837803415115
United States,USA,2002,5651.601348073,287625193.0,38023.1611144021,19.649187503797695,4051.12,2256.2894060999997,9.203825,0.656658,0.5167689094727881,2.504821115940886
United States,USA,2003,5714.367801552001,290107933.0,39496.48587513807,19.697385529791774,4081.764,2261.478717211,9.49462,0.689824,0.49871235613370674,2.526828025425472
United States,USA,2004,5794.846364889,292805298.0,41712.80106755446,19.790783856953983,4174.856,2308.0877073690003,9.216198,0.753248,0.4744534855116187,2.510669913620645
United States,USA,2005,5809.485960626,295516599.0,44114.74777767052,19.65874668389101,4294.368,2319.369521621,9.120923,0.848227,0.44562754349106,2.5047694670773155
United States,USA,2006,5696.430993333,298379912.0,46298.73144409266,19.091201398748986,4300.831,2297.4060654630002,9.78948,1.063562,0.4123482610274599,2.4795055079585975
United States,USA,2007,5801.863072035,301231207.0,47975.967675885586,19.26049804008188,4349.841,2337.768426616,8.913912,1.246528,0.401461376875216,2.4817954618513673
United States,USA,2008,5589.4519868200005,304093966.0,48382.558449055185,18.380673777723036,4368.261,2277.5221700829998,9.530177,1.727209,0.3799028899448779,2.4541811536422076
United States,USA,2009,5194.57722265,306771529.0,47099.980471134266,16.93304864236603,4188.215,2165.3398270459998,10.780631,2.254469,0.35951285909223746,2.3989662766867164
United States,USA,2010,5430.299412542001,309326085.0,48466.82337508006,17.555258595607935,4378.43,2217.534250016,10.614398,2.750095,0.362211867275672,2.448800694962353
United States,USA,2011,5221.457341601,311580009.0,49883.11398373443,16.757998558248325,4349.463,2191.6130811939997,12.686394,3.425641,0.3359453173615558,2.382472246769183
United States,USA,2012,5033.210894492,313874218.0,51603.4972614412,16.03575765656547,4290.66,2152.4985763550003,12.412962,4.063151,0.31074943574701464,2.338310905187748
United States,USA,2013,5133.43789266,316057727.0,53106.90977031547,16.242089511261973,4306.371,2196.247366392,13.02858,4.838482,0.3058375940439415,2.3373678080230205
United States,USA,2014,5176.427122021,318386421.0,55032.95799791662,16.258316249049454,4340.371,2216.764793557,13.379294,5.361385,0.2954287183630025,2.3351269097498406
United States,USA,2015,5033.93445772,320742673.0,56803.47243349188,15.69462027187134,4317.159,2193.684249341,13.632808,5.857371,0.2762968459410175,2.2947397553828606
United States,USA,2016,4927.438650833999,323071342.0,57904.20196106407,15.251859296247947,4322.0380000000005,2172.330364421,15.259445,7.032955,0.2633981434802193,2.268273155656658
United States,USA,2017,4962.860125464,325147121.0,59927.92983395354,15.263429398361488,4277.078648208,2180.4124721360004,17.403465,8.313898,0.2546964235316142,2.2761106849669717
United States,USA,2018,5117.770322793001,327167434.0,62641.01456992813,15.642664247545495,4429.260016258,2257.6574025289997,17.475512,8.925479,0.24971920322400107,2.2668498404851585
